step,r_alive,r_linvel,r_yaw,r_feet_air_time,r_cmd_vel_error,r_orientation,r_lin_vel_z,r_ang_vel_xy,r_height,r_torque,r_smooth,r_joint_acc,r_joint_limit,r_crouch_penalty,r_power,r_stand_still,r_gait_phase,r_foot_clearance,r_posture,r_foot_strike_vel,r_body_acc,r_action_jerk,r_jump_phase,r_total
3047424,2.0,0.8978934085175032,0.19229645979287963,-0.023620614199899137,-0.16385766561285386,-0.029654859319767926,-0.171145502290112,-0.21851192768872346,-0.0020943346845952748,-0.04099451492245429,-0.159278676145186,-0.3372477691942735,-0.002166636813940168,-7.585862438350291e-05,-0.031099256962241407,0.0,0.090087890625,0.2690627856787668,0.1356884269820907,-0.016377371327064048,-0.12215502074845462,-0.04587804947484983,0.0,2.224649958425807
3063808,2.0,0.8708228502831944,0.17873431084276034,-0.029428719657516922,-0.18296270941034365,-0.024775494313216517,-0.18063594701941438,-0.19706091422267286,-0.0024293020242003777,-0.04062917283981125,-0.1593353824595397,-0.3300447509878576,-0.001416978214231726,-0.00012976623791124826,-0.030560409691229883,0.0,0.0830078125,0.2697021765270707,0.13358087158246287,-0.01761099428078135,-0.13347209054307327,-0.04594363824231548,0.0,2.168696890181486
3080192,2.0,0.597665108205127,0.1859296017434591,-0.0245361416527885,-0.2693980426188034,-0.029164773932715438,-0.2056995208680891,-0.22474446079846938,-0.0019286137409482405,-0.04059519446489736,-0.15870120900508483,-0.342374878219014,-0.002342497778526171,-5.068974910717678e-05,-0.0313409953918533,0.0,0.0804443359375,0.26946386529699845,0.113936391186381,-0.014587354873057049,-0.1222661374908348,-0.04553579277009695,0.0,1.7566404614091409
3096576,2.0,0.7066571310031464,0.182337934799107,-0.023745125592540717,-0.24853504257828352,-0.026246446310282,-0.18362203776046637,-0.21399196675634816,-0.0020730271282493164,-0.04041954157489667,-0.1581655867981227,-0.3374155532519003,-0.0019605400717489277,-6.760413092556912e-05,-0.03109431595471382,0.0,0.0882568359375,0.26943431737219,0.11616607519813177,-0.015492162647765564,-0.1281214902732174,-0.04527644864778264,0.0,1.9203937170010341
3112960,2.0,0.9388141735555561,0.18583413044048938,-0.022653816418824135,-0.17236697823060254,-0.025859247190615386,-0.18454185845769464,-0.2169422508260115,-0.0019033523176936256,-0.041571121673757705,-0.1622472697104967,-0.3427243545279645,-0.0023030718527854025,-6.709141086881221e-05,-0.031723115130451826,-0.17972588694320743,0.0753173828125,0.24418784859875922,0.1324621565813698,-0.017620451440397963,-0.1386247612661099,-0.04657147383783013,0.0,2.028220601903233
3129344,2.0,0.604150683530206,0.17252125187751594,-0.021972664429995348,-0.3089771410257711,-0.02453853533507,-0.161778179680053,-0.20838620986520515,-0.002380258767084992,-0.03894943802007047,-0.15299584804743094,-0.3189046411580778,-0.0015739470456294894,-0.00011753097108630544,-0.029527538977692454,0.0,0.0809326171875,0.2451895311927836,0.11356061517593127,-0.01686649459438212,-0.12556528433354114,-0.04392462501506094,0.0,1.7723986990922103
3145728,2.0,0.760995688069161,0.17925074549039693,-0.020493173473369097,-0.21738859759196316,-0.02989375044750642,-0.17633111466722518,-0.22053094498679462,-0.0019363523187248956,-0.04093336289735232,-0.1596397622954101,-0.3398705790345724,-0.002074567002619712,-8.665913095600541e-05,-0.031345621910345,0.0,0.090087890625,0.2720971841757174,0.1244927415499509,-0.016442441703729792,-0.125221691897692,-0.04598110699909734,0.0,2.0074667187396273
3162112,2.0,0.8373507832303415,0.1882536463924499,-0.028417977402568795,-0.21206207357262197,-0.0274394682396788,-0.1751156244796178,-0.21846495142928055,-0.00205899791852538,-0.04046272972614449,-0.15878151180004346,-0.335795074334288,-0.0020411576130554793,-7.974574006530762e-05,-0.030905526474535563,0.0,0.086669921875,0.26533775405854965,0.1285300052927323,-0.01766264677915161,-0.11602878716969281,-0.045585305701533844,0.0,2.1051732471077105
3178496,2.0,0.8793782256910516,0.1922201496492136,-0.022653816849924624,-0.17268989604156992,-0.02812004511652333,-0.19161648686423716,-0.2177152126685724,-0.0019726811052338256,-0.04052896816546607,-0.15689184179864266,-0.33502603912924417,-0.0022512398461416575,-8.715950148698193e-05,-0.031137939274561877,0.0,0.0853271484375,0.2746026913574675,0.1224164958257785,-0.01668903270532774,-0.13192888718967133,-0.044877678026095935,0.0,2.1695289420608614
3194880,2.0,0.9153571028426007,0.18642958501688028,-0.021474618526553968,-0.1638669169285052,-0.024567390628203123,-0.18871012417663302,-0.21398084067668696,-0.0020507740524489653,-0.04064711331602803,-0.1573027541169723,-0.33751917185173536,-0.002066636917027678,-8.866410029653112e-05,-0.03119210824957767,0.0,0.0928955078125,0.2745147866102854,0.12742853316950323,-0.01633372103024153,-0.13500621490360934,-0.045029086794529494,0.0,2.2266401178024675
3211264,2.0,1.006762109668483,0.17802225425838636,-0.02197266494295036,-0.13731692120494188,-0.02986305014315911,-0.20175446788919207,-0.22861313322743612,-0.0018215887402032358,-0.04156378699911081,-0.16291202739412253,-0.3446113146176061,-0.0027962456965000856,-5.2732568141483786e-05,-0.032026067084535356,0.0,0.0877685546875,0.273117929547635,0.12813405384729243,-0.01701472197823829,-0.13447659003581816,-0.046735731921508025,0.0,2.2775585416719992
3227648,2.0,0.885398472575227,0.18944651078052419,-0.027136239143146668,-0.1757340253291062,-0.02762299515460853,-0.19263388160376668,-0.20074334189440393,-0.0024337546252202664,-0.040917473553328865,-0.16007405608907033,-0.3326380849592555,-0.0024363626550308625,-0.000125664190060342,-0.03120627467392496,0.0,0.085205078125,0.2715044090686181,0.12719940897214438,-0.01872033337047351,-0.12091838747682027,-0.04557353086100189,0.0,2.1890138002382677
3244032,2.0,0.9673201514518992,0.18651329931282534,-0.023173836605565157,-0.14896621357689188,-0.024641353702964747,-0.1724893114842922,-0.20348846834677148,-0.0022562570270089587,-0.040847506206556965,-0.16192838744682342,-0.3354123127135272,-0.0015219147317988991,-0.00011267792978324293,-0.030938501470601638,0.0,0.089599609375,0.27212957620428857,0.13152213328644916,-0.017459011585934513,-0.12785953017871365,-0.04685028564184906,0.0,2.3135090941790746
3260416,2.0,0.8384192874172045,0.1836400200412771,-0.025722663882334018,-0.17470436330395955,-0.02204416453694691,-0.15335726452054577,-0.19984867909115336,-0.0028916757375941353,-0.039678196659051035,-0.15461846169546364,-0.3157729618473005,-0.002013256792240133,-0.00015513890582496796,-0.02958174918680269,0.0,0.079345703125,0.24233535199364342,0.13011752895103737,-0.0193730118913044,-0.11506066616610065,-0.044340116351086215,0.0,2.1786922713930883
3276800,2.0,0.8088411749727868,0.1807664761462149,-0.02639649356387963,-0.18292313097019264,-0.025402570214974496,-0.1885187306284785,-0.2160969808481152,-0.002233811943115657,-0.04063056574784742,-0.1572993545589272,-0.33499255755541685,-0.002523439796737934,-9.853276883190063e-05,-0.030996711559478522,0.0,0.0853271484375,0.26697526195161164,0.1172187869893705,-0.016755521515302334,-0.11900502471602534,-0.04495758300385202,0.0,2.082821264102057
3293184,2.0,0.8379710239403172,0.18616174200938151,-0.01952637622707698,-0.20042079059309525,-0.02835696985246755,-0.20471578155077708,-0.21782145428280078,-0.0016962135227876199,-0.04118384663557904,-0.16067935180544768,-0.3477309379117994,-0.003278043849492384,-5.7120585590409465e-05,-0.03197562845120391,0.0,0.0899658203125,0.273807939781607,0.11916985812995223,-0.016690485657588097,-0.12911156072594873,-0.04595459332951576,0.0,2.0730167690719785
3309568,2.0,0.8588449560497716,0.17580502697092767,-0.017050788786946214,-0.18239349912773406,-0.029221750280941095,-0.1999569110451244,-0.21107284495670006,-0.0016313489350510276,-0.04069110712469377,-0.15892125141108418,-0.34326205337818866,-0.0030610348759173593,-2.3851080744168505e-05,-0.031573890328108395,0.0,0.0858154296875,0.24841014303569747,0.11917212894564347,-0.01554213583220866,-0.13706377707471268,-0.04536058839701575,0.0,2.086950749298095
3325952,2.0,0.9905402461211721,0.19272375750996384,-0.024689950416359352,-0.15238766882072208,-0.029880231015704695,-0.188100854109907,-0.21594457643917905,-0.0020669454693905006,-0.04114241736715665,-0.15965016810005195,-0.3369783932834144,-0.0028356052565450523,-7.708041373023447e-05,-0.0315871316965244,0.0,0.087158203125,0.27334256733031426,0.12723383934608468,-0.01654360897485496,-0.12713461697586156,-0.045300039132998904,0.0,2.3113980065585116
3342336,2.0,0.8707017537116605,0.17799984872457375,-0.027172860005521215,-0.19363131122788957,-0.02920977878794684,-0.19220847211729492,-0.19905225065538756,-0.002414256381084416,-0.04003973692330515,-0.15656058986351087,-0.32321289153811816,-0.002173483802852696,-0.0001268867324005261,-0.030381899260503404,0.0,0.085693359375,0.2702286330255802,0.12310746708820168,-0.01634779257509676,-0.12647557930383502,-0.044715164211811466,0.0,2.16263617497348
3358720,2.0,0.9837866739850939,0.1870005199283145,-0.027033700423999107,-0.13364917750396543,-0.024629621730460904,-0.1645822677887216,-0.20233988506197936,-0.0021635383923133285,-0.040706164497133136,-0.16086341669652038,-0.33056593663322364,-0.0019587295730007074,-7.303779863154494e-05,-0.030720292063493998,0.0,0.083984375,0.2721849782226198,0.13429849745972994,-0.017804688364199125,-0.12130116804662953,-0.04617031461035366,0.0,2.3594593170047444
3375104,2.0,0.8673997417625012,0.1948252672780011,-0.022961434284297866,-0.16615845981936328,-0.02816801691068882,-0.2047216795629917,-0.207808470599871,-0.0020688464652976117,-0.04063330717793505,-0.15888082336423426,-0.33410118088159463,-0.0019493864131795915,-7.0296722470822e-05,-0.030998401652303186,0.0,0.095458984375,0.27123708471111313,0.1308365005595725,-0.01786765030344117,-0.13233218450342246,-0.04562535581120762,0.0,2.174513091883698
3391488,2.0,0.8668242240357066,0.17158457710549038,-0.02767090781890147,-0.15863729309845187,-0.022846359290657592,-0.1648337725350551,-0.20457585408416631,-0.002586483124000978,-0.040046844036025576,-0.15604330356109117,-0.3183062005875042,-0.0022296993884372927,-0.00015638173178683914,-0.030006533935495797,0.0,0.0869140625,0.27003374583668827,0.12472698722681744,-0.018404772371548302,-0.12420527017978034,-0.04438637956627644,0.0,2.2071445833359182
3407872,2.0,0.8852918241151726,0.18164985311243204,-0.032431649040518096,-0.15837489948690475,-0.023698769055133573,-0.16459764542872013,-0.19162872888066865,-0.0027552113256688,-0.03969910546568922,-0.15516323652118474,-0.32033925567271426,-0.0019594721590705617,-0.00014104868079812193,-0.029805487790460307,0.0,0.078125,0.26557466172060784,0.12285897077443356,-0.017240562817451843,-0.1152441616258148,-0.04423825359117477,0.0,2.2421607774393637
3424256,2.0,0.9288487713026381,0.1968549149938316,-0.022866219618663308,-0.16671208404217674,-0.02989672296083823,-0.17057485553352847,-0.20755508886359594,-0.0019548651800408347,-0.040937792755952815,-0.15718640671366305,-0.3295217420803044,-0.002058583739881628,-6.68056557885675e-05,-0.031219401810121273,0.0,0.0948486328125,0.2741939565965506,0.12698082469957625,-0.017962085625586176,-0.12653069902030975,-0.04444220977966321,0.0,2.283443549957362
3440640,2.0,0.8001158525518578,0.1844722009115708,-0.029509286254324252,-0.18408205711135395,-0.025391002288257525,-0.1656588828599187,-0.20313300075714552,-0.002484474791919646,-0.039920675654862646,-0.15421281123349254,-0.3214701196002535,-0.0016782657268112188,-0.00014846966152224668,-0.030210879907108492,0.0,0.0867919921875,0.27159936401863843,0.12272376387879617,-0.01826241201065784,-0.12035271371048296,-0.04370643972506509,0.0,2.1418685299865525
3457024,2.0,1.016164466362734,0.19650140599200774,-0.029765633704300853,-0.13801274523726548,-0.024986996025809116,-0.1640393393350335,-0.18360005642257854,-0.0029590156937694214,-0.03971396813394735,-0.15260810695690438,-0.3165638915500874,-0.0017787938540670223,-0.00019196570922383547,-0.02974643169834077,0.0,0.08056640625,0.26878100357785906,0.12228689448823282,-0.017485704234036142,-0.11258122784548313,-0.04320790040801514,0.0,2.434578129312618
3473408,2.0,0.9576553721707688,0.174998338711606,-0.020874031661151093,-0.13471210386393295,-0.023184159039440377,-0.15234008425497217,-0.20230675137914667,-0.0027146406038165163,-0.03953000392626264,-0.15453375478318748,-0.31344932152154803,-0.0019774904501328357,-0.00016197857657969516,-0.029605410341077033,-0.18247299561443808,0.0833740234375,0.24677181989428834,0.130490372302496,-0.01801555869083176,-0.11830171410299951,-0.04413487704296132,0.0,2.1724982571369025
3489792,2.0,0.9472536129558976,0.18725027483540346,-0.021767587324575288,-0.14925723467273855,-0.02510333099004214,-0.19015987654113412,-0.21019209742376466,-0.001796429004260256,-0.040811931293303474,-0.15582676564936251,-0.3260944385714888,-0.0024184707016712595,-5.287587168199381e-05,-0.03093615745751131,0.0,0.092529296875,0.27147124834995046,0.13036657314288222,-0.017541138802342895,-0.12430550535712953,-0.04414003780111665,0.0,2.296572203635499
3506176,2.0,0.75011802472631,0.18055868880934026,-0.023679207855821005,-0.20371845475788675,-0.027444667705001535,-0.17911748026924482,-0.20299106779848858,-0.0025177475269267144,-0.03863778509055574,-0.15088023639582435,-0.3196465646886967,-0.0019163061197145243,-0.00011853823573812967,-0.029685176275842984,0.0,0.0919189453125,0.271962055114897,0.10879624142106016,-0.015307674633752695,-0.12444242766693775,-0.04275328378163974,0.0,2.0497579862803184
3522560,2.0,0.7743936788538727,0.1840717711066975,-0.0229907304601511,-0.22762406080160247,-0.03077744357447898,-0.18386927415178983,-0.2036394375532519,-0.0025105576687246742,-0.039152089785588096,-0.15063513553104668,-0.31961539343427947,-0.0019165541731663404,-0.00012586715446021924,-0.029945582652076624,-0.1275422305208462,0.0850830078125,0.2555238220944222,0.10788312449291386,-0.016723325809916124,-0.1250324825212886,-0.04279153911949824,0.0,1.9201702997176144
3538944,2.0,0.848952113997083,0.19065092910275613,-0.026975106358804624,-0.202528244898609,-0.025489253004371104,-0.16152318002920282,-0.20720755583299058,-0.0024664175211947777,-0.039572511577614364,-0.15559143977043258,-0.32504298279573757,-0.0016375099301147993,-0.00011137311187478102,-0.03013410862669155,-0.05844700615746803,0.0810546875,0.26224335720521874,0.11815873235550818,-0.01819020394205562,-0.11199086057811646,-0.04427890625564034,0.0,2.1102801415420283
3555328,2.0,0.8386630649046573,0.18587043504892262,-0.0209692461467057,-0.18136904988980973,-0.026595584732807598,-0.18129125365197654,-0.19108738267066314,-0.002524887342530477,-0.03910256274230065,-0.1527744687988161,-0.3164944909407442,-0.0016077931892611325,-0.00012737890167402251,-0.02947398822205297,0.0,0.0819091796875,0.24241224990468038,0.11793399975322025,-0.017444568805004567,-0.13322240995330514,-0.043669403977110006,0.0,2.13912881884819
3571712,2.0,0.941424746483869,0.1817628413287438,-0.022998055392235983,-0.1540757000837054,-0.02695833558716909,-0.1706726660810723,-0.19860516348956242,-0.0019130826197548926,-0.040209689256359454,-0.15504419483986576,-0.32284378336977476,-0.001764688291168998,-7.840811826870397e-05,-0.030490173802132804,0.0,0.0947265625,0.272088993336228,0.12788545871504345,-0.017236945292769017,-0.13304900214465673,-0.044199882550165125,0.0,2.302657936665869
3588096,2.0,0.7381552339759223,0.18455907561563906,-0.028850106687968946,-0.2232877002880258,-0.024448106613248033,-0.18590925136134032,-0.1925338349646359,-0.0027333070497754606,-0.038621405598088826,-0.1485713438945822,-0.30906289182484137,-0.0020199394495467233,-0.00012637791023392326,-0.029190601166710368,0.0,0.0838623046875,0.26898879678299914,0.10982205223964293,-0.01596637198847084,-0.11115443013918423,-0.04194895241933406,0.0,2.0393067063673875
3604480,2.0,0.9614017101374597,0.18483355229954876,-0.02441163011280878,-0.1388369213350309,-0.028933388956875916,-0.17495799884148786,-0.21039424333830561,-0.0018431010837271476,-0.04070747423119318,-0.15456262573297852,-0.3241476331106225,-0.002047834462716108,-5.1801218622098866e-05,-0.03118690335270927,0.0,0.0867919921875,0.27539638611283696,0.12263448747324418,-0.016447193864986526,-0.12741444786879308,-0.043458149449143155,0.0,2.3163329713476246
3620864,2.0,0.9793300494766856,0.17988058765492784,-0.02583252846125106,-0.13246824836383553,-0.023967286160774925,-0.1830569758933326,-0.1892045502299245,-0.0024803474563931203,-0.039269689645744,-0.15110321907086466,-0.3115362333955534,-0.002011030552652684,-9.823637277614406e-05,-0.029689125390508303,0.0,0.0933837890625,0.26864849127694695,0.13035273481851362,-0.017742394428227063,-0.1281193994491914,-0.042952677738503524,0.0,2.3805583406335873
3637248,2.0,1.0371866512773151,0.1931711520243175,-0.024829110101563856,-0.11815506996924796,-0.023082531669333495,-0.18962181025632674,-0.1997260431021643,-0.0017795806033502892,-0.04091270830073772,-0.15545365393336388,-0.3297850807038959,-0.002530807971129896,-3.6820932201586434e-05,-0.0313187465630198,0.0,0.089111328125,0.272049165022398,0.1301152448934146,-0.018307684469318873,-0.12625041602959364,-0.0441016504276195,0.0,2.4170518269026706
3653632,2.0,1.002007751278602,0.1886392335869886,-0.026711434751632623,-0.15616342312495135,-0.027397672024054742,-0.1828536676170499,-0.20776834152739176,-0.002174626725078381,-0.040611790824889554,-0.15370719855854967,-0.3225687282383726,-0.002408398748972268,-9.256347238407012e-05,-0.030777477250695708,0.0,0.0838623046875,0.2677164845162671,0.12073779197368069,-0.017873130263210864,-0.117193399982556,-0.04328778900890022,0.0,2.3414674567692595
3670016,2.0,0.7480695049171793,0.18794459131235358,-0.028535165396533557,-0.21236663898030939,-0.025505801385550697,-0.1586674811556927,-0.19093949078604755,-0.0028729785282538196,-0.038793195021793826,-0.14664726724913638,-0.3050020934530074,-0.002329346981247946,-0.00017246170255674653,-0.029185629765602815,0.0,0.0872802734375,0.2698043845983043,0.10465493488805835,-0.017745589857515683,-0.11175202878261932,-0.041302307487640015,0.0,2.091708418551777
3686400,2.0,0.9203045361005597,0.18753709085131667,-0.024711923040740658,-0.16997710733468807,-0.02692654044755116,-0.20516575894770897,-0.19654744979015526,-0.001946076940272179,-0.040264957217777904,-0.1546307747943505,-0.32390519012387975,-0.001761804258329892,-5.4595278612983184e-05,-0.030809785791182123,0.0,0.0933837890625,0.27081777353316683,0.12576391567188164,-0.017478866319848452,-0.12373484984322573,-0.04352121037169128,0.0,2.2522240876248545
3702784,2.0,0.7760617789571869,0.18076062124912207,-0.01948242984326498,-0.18995890842692464,-0.024198999994777814,-0.16763802930154992,-0.18622339805501298,-0.0022185680191755025,-0.03945010603502593,-0.15080429644876847,-0.3185472723755857,-0.002043622928748993,-9.170936806291271e-05,-0.029953951960645625,0.0,0.08349609375,0.24836869781585835,0.12085905633954402,-0.01737331715467146,-0.13296690002945247,-0.04285832515801306,0.0,2.0933154004995815
3719168,2.0,1.0713233291988682,0.1944071978953634,-0.02960450110549573,-0.13755700576538166,-0.02336309911299067,-0.15707938355637194,-0.18231471293199114,-0.0023951705498385365,-0.0397670051046552,-0.15284985602374937,-0.31288445752217925,-0.00185593914286458,-0.0001148001436783497,-0.030027992952805872,0.0,0.08740234375,0.26902706586848835,0.12980078710949905,-0.018675755740559682,-0.11763489805559933,-0.04291551054804577,0.0,2.5089844310514424
3735552,2.0,1.0927328746352034,0.17345727344542347,-0.023979500805580756,-0.11499535975837816,-0.025129705398718727,-0.15731158622104113,-0.19772612980337817,-0.0021204852787386026,-0.04051382302763847,-0.15870506641003898,-0.32502140419081516,-0.0019070805812281938,-8.5988969003457e-05,-0.030651683497448186,0.0,0.08935546875,0.2717030338823247,0.13256661894292388,-0.01822067169836549,-0.12492442882870089,-0.04517852806893644,0.0,2.49627391836191
3751936,2.0,1.035671557048317,0.20141227564979727,-0.030783700198298902,-0.1286402124001853,-0.021144187245986323,-0.1583211938346789,-0.18623850061814223,-0.002528894413637604,-0.0394997003372383,-0.15154965256042505,-0.3095237349803177,-0.0013303395679298484,-0.00010307241357210914,-0.029593212380765906,0.0,0.081298828125,0.27144046918752596,0.12727119045187898,-0.019447421524911985,-0.1173672727031227,-0.042818922448786996,0.0,2.480851509432242
3768320,2.0,1.0251432229728574,0.19688958538735923,-0.027722176804672927,-0.1351508663657719,-0.02414588021832631,-0.17061721500887223,-0.20449496658518143,-0.002247146428735875,-0.04033138390170446,-0.15673233730922195,-0.324548036786381,-0.0024637434600410925,-0.00010844498939319544,-0.03053646888623962,0.0,0.08447265625,0.2720635680221591,0.12949927071889225,-0.018421385409033764,-0.11636915787943874,-0.04439267796784417,0.0,2.416668998368422
3784704,2.0,0.8604708322225176,0.18146082492716356,-0.025898445946950233,-0.18359464890109756,-0.02434765385266502,-0.16304545421357203,-0.1937746800919917,-0.0027514824495047364,-0.039082516295709906,-0.14836526504550396,-0.3150317816990674,-0.002175991076972644,-0.00018220318965268134,-0.029701651509771908,0.0,0.0877685546875,0.2728742589916684,0.11444785013793687,-0.018066766406867028,-0.10369966299933744,-0.041904536609072195,0.0,2.231872379006052
3801088,2.0,0.9208973906296285,0.1833693618824698,-0.0315747160675528,-0.16090372046080337,-0.021610796193365367,-0.15524814069225368,-0.18948188347189457,-0.0030565990559599998,-0.038570135499593344,-0.14890054490679172,-0.3088142340814612,-0.0017486232429612064,-0.0002456565063691065,-0.029053250538841145,0.0,0.08154296875,0.26880134144679557,0.11496784962099182,-0.01761972284192154,-0.10631385803979367,-0.04221919593081113,0.0,2.319820895562005
3817472,2.0,0.7790139036417433,0.20387516763306504,-0.03311280149318918,-0.1905182779630299,-0.02265945594633223,-0.15901069191858946,-0.18010444006860316,-0.0034798472460797433,-0.03770524371671021,-0.14747169063866733,-0.3044560477867527,-0.001745780676732616,-0.0002583226997948819,-0.02832512233804289,0.0,0.0845947265625,0.2650049929709751,0.10110913326812121,-0.01672283150248787,-0.11132785616528441,-0.041995072241115844,0.0,2.1585108380443336
3833856,2.0,0.8387079019310874,0.18456681034820885,-0.030893563456629636,-0.20997782268552712,-0.024475475059728056,-0.18199685505142793,-0.19125933116178537,-0.0027554806105431684,-0.038910963680508844,-0.14932321998712705,-0.3046958857453351,-0.0016916144809504693,-0.00015496476559044074,-0.02923258320189069,0.0,0.082275390625,0.26670517131208027,0.11365574884404557,-0.017053145884657884,-0.12153933726262733,-0.041946898713940715,0.0,2.1564230682358585
3850240,2.0,1.0238981202973023,0.18739137905316508,-0.02970704018480319,-0.12980875067996678,-0.022233779498092243,-0.17329006030384772,-0.18079642985249403,-0.00243681680386413,-0.03943096288718262,-0.1491450033885485,-0.3106254797057282,-0.0014854736035875295,-0.00013421709835844555,-0.02988130456713985,0.0,0.0811767578125,0.27282041651050365,0.12490748260355378,-0.018771254054139184,-0.12051935057424358,-0.04180826684634662,0.0,2.4457159290800674
3866624,2.0,0.947804205580505,0.18416811250465073,-0.024660653432874824,-0.15475369039099007,-0.024465666114945606,-0.1836095553880126,-0.19310784267611025,-0.0020294488454265375,-0.0397640099099882,-0.15090762270920088,-0.3207000461921202,-0.0024758295646491383,-9.479139711744003e-05,-0.03071184681446849,0.0,0.09033203125,0.27515986273313203,0.12225468176535532,-0.01919582833542171,-0.12544389592512775,-0.042138080707227334,0.0,2.313845616552611
3883008,2.0,0.9645542220382266,0.2018463117618074,-0.025517586853311514,-0.1461480526571266,-0.02700721196147983,-0.2274625747524865,-0.20972271430729533,-0.0021933424670108875,-0.03976917517695681,-0.15106156811525598,-0.32697650384802934,-0.0022646758139145467,-8.641778958347192e-05,-0.031021589298511676,0.0,0.0897216796875,0.271928238090688,0.10700551472467575,-0.01642857954653334,-0.12594859401881675,-0.04203855190935435,0.0,2.275562605746536
3899392,2.0,0.9044761454641621,0.18784499625438114,-0.03131104440581112,-0.1605313841804712,-0.022339852961891837,-0.15231946580843816,-0.16838939845285023,-0.002948495185319131,-0.03823670119243664,-0.14655312942122659,-0.2997201314977193,-0.0017155068998432018,-0.0001719213254176981,-0.028584155242500648,0.0,0.0875244140625,0.2711014380422861,0.11596361606976974,-0.018587430294981933,-0.11316226376691345,-0.041316878798825174,0.0,2.347606713408271
3915776,2.0,1.017460647753823,0.19469955677861622,-0.030542001248250017,-0.1443012754124542,-0.02159117312765657,-0.16132968461902655,-0.18495168449323254,-0.002413540848766101,-0.038837998646434925,-0.147530548906798,-0.3046558824475459,-0.0018964945600699272,-9.46580540549988e-05,-0.029297195355137733,0.0,0.0877685546875,0.2696913184389805,0.12378456609542172,-0.019155231042837687,-0.11699722917226581,-0.041078999011952035,0.0,2.4539244180829307
3932160,2.0,0.9704869359504145,0.19820460936171433,-0.026330573246013955,-0.13269917612003823,-0.02320615224124467,-0.16028988581516582,-0.18813381586613498,-0.00258995070341455,-0.039128444881645255,-0.15029503211444545,-0.3094184765985697,-0.0022147800949502794,-0.00010419065315889773,-0.02952601705176036,0.0,0.0689697265625,0.2162143061874992,0.1206561987085803,-0.020124510955259144,-0.10971457152010397,-0.042328625447698866,0.0,2.341987727031957
3948544,2.0,0.8940297463355146,0.19742940634947856,-0.0317285245309904,-0.156452282259945,-0.021604198589319557,-0.14669021859246661,-0.16643487967173304,-0.0028610141824443975,-0.038565353701884256,-0.14781180476275002,-0.3050785633345525,-0.0012188815254093237,-0.00016905432528559894,-0.028854355873896686,0.0,0.0814208984375,0.267662853284327,0.11873743337958081,-0.018013469493492744,-0.10600862312043323,-0.04171360190957785,0.0,2.3469718089373948
3964928,2.0,1.0346570742095733,0.2028009208566617,-0.03313477458686975,-0.12244421861747323,-0.02000410079955328,-0.13792343355539435,-0.17686412334891863,-0.0026608164756124343,-0.03894690162421446,-0.15014424189466805,-0.30620181400229185,-0.0017403084399566257,-0.00013461220443370948,-0.02940157681449025,0.0,0.0853271484375,0.2692783328185352,0.11882573537253119,-0.018157523610041002,-0.11602012452016036,-0.04216405765793756,0.0,2.5150983888406278
3981312,2.0,0.9761688504930628,0.21109305057742916,-0.03514893459578161,-0.13822035389394927,-0.0183993781714738,-0.14264780814736472,-0.17047429468070285,-0.003168653247302346,-0.03861374333771114,-0.14514280210732988,-0.29679547461832667,-0.001518794618375324,-0.00022185637014519882,-0.02888079601116266,0.0,0.08203125,0.2659735547987411,0.11517983678338196,-0.020020272067403342,-0.10365890391926223,-0.040398956527351426,0.0,2.469909041943129
3997696,2.0,0.6951064869354663,0.18307508214656312,-0.028476571058490663,-0.20281112580193117,-0.018798127811807785,-0.14332576598320337,-0.16475479093885503,-0.0036290505293173473,-0.037325015046122456,-0.14188622619622035,-0.28969638213165705,-0.0014235237097730458,-0.00027640802153994557,-0.02774497412062056,0.0,0.09130859375,0.2655313871129349,0.1004910433044239,-0.016799783359864588,-0.10007150324655215,-0.040093702095327935,0.0,2.1194262281631535
4014080,2.0,0.9818162738866826,0.1809627693033527,-0.023034675779854297,-0.13670439944579016,-0.028518497901889983,-0.1781022989498378,-0.19197192745006275,-0.0023583072266237593,-0.03872751551836912,-0.14732963621872838,-0.30682086152089744,-0.0018545936345509644,-0.00010389696131354401,-0.029341903190635038,0.0,0.08154296875,0.24410341763760732,0.11470911715756218,-0.017386500299723412,-0.12010423575463951,-0.04128131793113428,0.0,2.34816310572161
4030464,2.0,1.085333459864049,0.1824248920391989,-0.026872567383179558,-0.11748298058427054,-0.025221842772440883,-0.1726733217398393,-0.19437715762138405,-0.0018318790055816187,-0.04066828758972011,-0.1552217446234863,-0.32401778311332796,-0.0019705239159680432,-4.975328163631146e-05,-0.031069110439885417,0.0,0.0931396484375,0.2779364288027678,0.12898463929772458,-0.019457946964614645,-0.126031431909418,-0.04306163151923106,0.0,2.495836391025748
4046848,2.0,0.9131153879362689,0.1894321009932486,-0.032241219327261206,-0.17454746373130953,-0.024019181501218068,-0.16999876355502053,-0.18740937527864382,-0.002314082973109991,-0.039144069449219825,-0.145407653715483,-0.3070988668290479,-0.0028101861585644364,-0.0001035750906958228,-0.029834978185097845,0.0,0.0899658203125,0.27057956567522523,0.1150001541324182,-0.01876043278063788,-0.12034624423772118,-0.04036884585191737,0.0,2.29504852005337
