step,r_linvel,r_yaw,r_gait,r_posture,r_body_height,r_stillness,r_jump_phase,r_alive,r_orientation,r_ang_vel_xy,r_torque,r_smooth,r_joint_limit,r_lin_vel_z,r_dof_vel,r_total
25810632,0.4935030425636543,0.05738283519947856,0.24894473980233606,0.5538443053646099,1.1931747963712929,0.3175247542869065,0.6431685900616787,0.5,-0.24539257350800536,-0.714079365953105,-0.07278900332070301,-0.033624426161987665,-0.00046348121470928954,-0.11456971102209641,-0.054496453840217715,2.7721280486291358
25820640,0.5536697419418191,0.05224331764885843,0.23702987207084994,0.6684196463957421,1.4146999409526886,0.42375457485930423,0.5644975681970871,0.5,-0.25329088685654316,-0.687860184954143,-0.06395039813948607,-0.03029387715105495,-0.0006838791360864288,-0.11494969956219882,-0.047542668377292145,3.215743067889544
25830648,0.5993303737428506,0.056113434005169355,0.26878415773140124,0.7502200558951283,1.4133823169475075,0.4578819226618184,0.31557185382973213,0.5,-0.26739119068309125,-0.741396217908074,-0.06662271695377005,-0.031931104919612804,-0.00045328953451704836,-0.11885336120850729,-0.048391139552261216,3.0862450940537727
25840656,0.4034283856166472,0.055271642270116536,0.24629311088563202,0.6606507353399784,1.2790893391960518,0.39839808952532835,0.4396397869583644,0.5,-0.2541822423666737,-0.7483116301937152,-0.07148333201119333,-0.03236861303501052,-0.0005499397370010364,-0.12287073832364503,-0.05295502151412291,2.7000495726107547
25850664,0.4423418919551026,0.05287783227850081,0.2538962544795964,0.7996127266726873,1.435728633735834,0.5080657172960733,0.2540517374066965,0.5,-0.2772115996752678,-0.7044066057326359,-0.06710032890035011,-0.03061938231618479,-0.00076992194970715,-0.1236640731412478,-0.04860184348948967,2.9942010386196056
25860672,0.40000351370490206,0.04920032092547372,0.2299133452554442,0.8484812857817146,1.4815389914699573,0.5511341213310947,0.2621025191040902,0.5,-0.2967242742308591,-0.7232375552718281,-0.06751966670618732,-0.03177119164401973,-0.00029205480704419735,-0.12729462848129272,-0.04848483991778218,3.0270498865136637
25870680,0.5293403666412836,0.06547416468431771,0.3133059005259851,0.5459062721030331,1.1688474234304718,0.30813415090627966,0.40436509931336384,0.5,-0.24566250571292558,-0.6993913765794343,-0.07101884130516177,-0.030943961943268594,-0.0005330871096398887,-0.11263571588052283,-0.05285791710962211,2.6223299719641613
25880688,0.34934918537292337,0.05470552433064852,0.24581481591463492,0.6599080970456669,1.2592014715422435,0.40209540326728715,0.40685568537243044,0.5,-0.27845176260574445,-0.7495220059490528,-0.07227890954644892,-0.032174013803611366,-0.0006004793082160276,-0.11452510009474759,-0.053520083420894315,2.576857828117118
25890696,0.31823331779754604,0.05007512745043526,0.23764967297624234,0.7427192193190714,1.40244899496993,0.4873602825794929,0.37787726609799255,0.5,-0.26685268688209257,-0.6968734112106327,-0.06643754434596691,-0.028496283748505914,-0.000491717643591941,-0.10671148455308274,-0.049119916935320265,2.9013808358715156
25900704,0.43520200062781084,0.062343395977952576,0.30110836303291044,0.6166264296805806,1.2329863984898768,0.37947249758851304,0.27282904326685636,0.5,-0.266816061237434,-0.7148543810903345,-0.07042547583263971,-0.030035851127216226,-0.0006176982260010619,-0.12020275112859634,-0.05206526256890232,2.545550647453374
25910712,0.4972254573902523,0.05774954515180857,0.2733508447696526,0.6351499616274471,1.2346579058468,0.3730700026157016,0.37569417897668456,0.5,-0.27130639905267107,-0.7373961419709397,-0.07307682321938964,-0.03369383687713621,-0.0003804989528348581,-0.12224119173059762,-0.053517130706349635,2.65528587386843
25920720,0.4524908128847089,0.05524603728379827,0.2630534757265324,0.7220793537128917,1.3332704420405437,0.43656694743966956,0.2801658110516982,0.5,-0.2839926687456866,-0.7514022743571336,-0.0707703097142133,-0.032733895570051054,-0.0004235936259566716,-0.12131354268952498,-0.0514312121504304,2.730805383286847
25930728,0.28641033814207445,0.04484828774548971,0.18412437807791326,0.8395506838543765,1.5081029247113245,0.5556510472334258,0.44652043207862707,0.5,-0.29206190792963027,-0.7343372449221207,-0.06667534182437197,-0.03135038574480281,-0.00043115805241998833,-0.11741642012648261,-0.04869456839112569,3.07424106485228
25940736,0.46680250558994396,0.05631519377219363,0.24641804379650947,0.6390771874551281,1.2989129482566921,0.3787959103166554,0.5095762928707049,0.5,-0.2744468140551228,-0.7576509069429378,-0.07039358484517755,-0.03268670691140543,-0.0003542287558960008,-0.12377848631066699,-0.05224395513762141,2.7843433990989968
25950744,0.4590994988515791,0.048225438499988095,0.22974194357953015,0.8854386199467477,1.5964320302436326,0.585936148331533,0.250380847759662,0.5,-0.2920602718095738,-0.6872756722758079,-0.061274511124371545,-0.029188950825649825,-0.0002924828752394769,-0.11576633261460742,-0.04365888324166224,3.3257374224457608
25960752,0.3687667000849267,0.04466147284247655,0.20822837334028632,0.661481659406138,1.3324965125228763,0.40459400356969993,0.6560904722496322,0.5,-0.24509605918245805,-0.734217687757117,-0.06908666241481094,-0.03192163785238545,-0.00033067056169723785,-0.10404046620967672,-0.05154385426130555,2.940082155776578
25970760,0.4442200606166123,0.05584769175600478,0.2706785846491088,0.5923269950103234,1.2346436960884406,0.34137153930032627,0.5197069279932658,0.5,-0.2349025854142813,-0.7499712878799003,-0.0707358141321935,-0.03128684588988769,-0.0005083642182070489,-0.11780208038013168,-0.05297200943760796,2.7006165080618705
25980768,0.39491225860681467,0.045472292889088294,0.20665744734338054,0.7163496799178811,1.3927784170267594,0.4512650354838362,0.585160978775528,0.5,-0.2604801539839743,-0.728988833786479,-0.06856319840122668,-0.03240346424872681,-0.00047146832143121195,-0.11133676630802394,-0.05034345854381499,3.04000876644961
25990776,0.3663280228113714,0.04970493585789868,0.2433366044850302,0.770457857839881,1.4478219205578962,0.5066731674101272,0.3330566273763796,0.5,-0.26121689624440964,-0.7322778321447173,-0.06573054369941092,-0.029565671499677485,-0.0003047883418304093,-0.11748441414722612,-0.04829822844627975,2.962500761815033
26000784,0.4081816768871933,0.0518781699100824,0.2454560534781046,0.7024762539244912,1.3467429555384975,0.4365063597596998,0.46169025277372283,0.5,-0.27882982424012387,-0.7224218217819067,-0.0692497802867121,-0.031924514973471194,-0.00038192254261936804,-0.12123313898949176,-0.051230712036768745,2.8776600074206975
26010792,0.35306061704928876,0.0445541734389111,0.2037901976658865,0.7052289099683031,1.4054153076919702,0.4587798082239394,0.5806620131489754,0.5,-0.2669845871197165,-0.7051435180834688,-0.0662507829348643,-0.030524216294036437,-0.0006194614851397055,-0.10347602491597942,-0.04967918939529029,3.02881324695878
26020800,0.43059553591297434,0.05162823952784988,0.2447140854194688,0.8088796632414005,1.531069789120645,0.5444377299628238,0.2896186747149283,0.5,-0.26559402364946416,-0.6802193251505769,-0.061250049036958236,-0.027555493683665583,-0.00048632934934688744,-0.11625941028258038,-0.04504895558179943,3.204530131165696
26030808,0.505274149323854,0.06724834434653763,0.3162702897834739,0.5641103785214183,1.1937295300329824,0.32728519842996845,0.3344176533927545,0.5,-0.24501696188358246,-0.7106487798959569,-0.07038024849620853,-0.03020282253769761,-0.0005287043210788248,-0.11355694491215612,-0.052802352252980876,2.5851987295313257
26040816,0.44015223754007454,0.0519592097747654,0.23944101059608114,0.6804646572200796,1.3467969187266613,0.42257649456833235,0.4600751284323654,0.5,-0.2614062675426486,-0.7231480147649172,-0.06890865684480788,-0.03179283083147476,-0.0005520562671118363,-0.11196517925695176,-0.05115387561299601,2.892538775737453
26050824,0.42935492751386983,0.05266472168675137,0.23603670642902294,0.6751469416314212,1.3586669519230932,0.41977327381437995,0.5158162081184534,0.5,-0.25303577120544385,-0.7121363715653245,-0.06765336994357611,-0.03103526263569263,-0.0004921196890024125,-0.10570409906283043,-0.05041263952898717,2.966990097486137
26060832,0.48148204874571104,0.06513793003496683,0.3097745870854231,0.46666305455162205,1.0942626381583915,0.26017243468305395,0.4982105174330164,0.5,-0.2161559043891607,-0.6975572701678335,-0.07088942256660355,-0.029887071741824575,-0.0004935080896862848,-0.10513095597863018,-0.05399335284085068,2.501595724917595
26070840,0.5722874474118073,0.06925272968083823,0.3308580915042593,0.45998299881712024,1.071325029343911,0.24268794719241787,0.44816435714806735,0.5,-0.24652705578378248,-0.7241399114726903,-0.07299068585218745,-0.03160055187615343,-0.000540364413133602,-0.12503100508875958,-0.05528713873216406,2.4384418878795495
26080848,0.48207952957430206,0.06096413157442357,0.306179112145258,0.5364286233822313,1.1942410349260053,0.30093992755336446,0.41071698774847365,0.5,-0.24776158949279753,-0.7257763666385447,-0.06988111508633878,-0.030109175572359557,-0.0005306221357570576,-0.10815689864415369,-0.05262795045780764,2.556705628876299
26090856,0.48836362784125825,0.04940624945034985,0.22363219686420766,0.7167360088196582,1.42602453356838,0.4481477850969257,0.5369368773852721,0.5,-0.2579009344316096,-0.7050903331991151,-0.06559623260671946,-0.031375686653646276,-0.000478184693335319,-0.11824689548127999,-0.04837457419050897,3.1621844377698336
26100864,0.4239496408661315,0.049055381663427974,0.21901392949736057,0.7704895344223817,1.4769469673618743,0.4918342564296154,0.4469217311098419,0.5,-0.2515147889206523,-0.7085098313870439,-0.06400434219729134,-0.0296908518195247,-0.0006224455929229201,-0.11043277258320279,-0.04740180758421147,3.166034601265789
26110872,0.4450642317522466,0.045874992545184796,0.20828717989694878,0.702836380740088,1.4000102950968578,0.43833043272582556,0.60385140165096,0.5,-0.2570599990757997,-0.7345783002071333,-0.06708218072546594,-0.03227153688118319,-0.0005984846542426317,-0.11706552943161182,-0.04944210622432474,3.086156777208347
26120880,0.511645179810219,0.04929808662125785,0.2505996873386836,0.7665505031241013,1.437366530237195,0.487234180789441,0.3620288090001063,0.5,-0.2623166027181921,-0.68348205408714,-0.06558992400499374,-0.03142479357744504,-0.0003352424819840262,-0.11966036083269871,-0.047461703474901105,3.154452295743649
26130888,0.6593540168316039,0.0670254888554877,0.3219155637766082,0.620767745220073,1.28159488963281,0.35483826301845844,0.2803137661889426,0.5,-0.24386575284609568,-0.6936889528973175,-0.06813065507472243,-0.0312283149628335,-0.0003167460325359561,-0.11191063842735313,-0.04989097278622599,2.8867777004968973
26140896,0.7070509341001843,0.05949129061172756,0.284323133640943,0.6172031554603755,1.3056262586650558,0.35748374018600254,0.4622893038192008,0.5,-0.2349597069698634,-0.7235266435855506,-0.06773665865010935,-0.03295130378856446,-0.0004992319956419682,-0.11449168591347601,-0.049724505497801365,3.0695780800824823
26150904,0.4905731973717314,0.05183738145197676,0.25814735963179725,0.79051880690372,1.4769391351555945,0.5036358848283801,0.28616881125275606,0.5,-0.27823342082268093,-0.7187975286385981,-0.06459864568729039,-0.030536939488602047,-0.00049353085683439,-0.1337760301544398,-0.04687263540168146,3.084511845545832
26160912,0.5425610671867525,0.050394159325545355,0.2501878004592374,0.8088877574317458,1.4961468390122055,0.5257566387012733,0.3154286261884515,0.5,-0.2789829933394479,-0.6839710447228908,-0.06452850360841163,-0.031321239366268884,-0.0003685572759210833,-0.12404755688262686,-0.04662183384163612,3.259521159268009
26170920,0.4536401465663336,0.052772201282457666,0.2453660653730141,0.6982271945073446,1.3805119974355207,0.44049259900724264,0.4418595390499853,0.5,-0.24158854250068118,-0.700692884239568,-0.06738931816983926,-0.030850245475501237,-0.0005277498904660209,-0.1182149044634368,-0.049464305283857576,3.0041417931985466
26180928,0.33674518801046616,0.05056063674366554,0.23732945987486806,0.7118417845115856,1.3771466995999162,0.455811618595088,0.4178976140657801,0.5,-0.2609219696597499,-0.7257233638384806,-0.06755929307680483,-0.03006469464647629,-0.00043582377815311156,-0.12100504017353843,-0.05032816417168197,2.8312946520564832
26190936,0.5091190931459653,0.052326568737632285,0.2425063398322835,0.6735725272750976,1.3731960972658699,0.4136760621384892,0.514607527857865,0.5,-0.2595037475455409,-0.7239707183939719,-0.0669069430620307,-0.03178956519880414,-0.000347244230194018,-0.11304275858319397,-0.049520899829611754,3.0339223394098505
26200944,0.521998753425478,0.05657102310322476,0.25799738218650237,0.635832521409783,1.3300639531090324,0.39287066401544407,0.5327269730905531,0.5,-0.2553473788982034,-0.6910148715344626,-0.06760036466246379,-0.03149344177181199,-0.0005408436599201227,-0.11323512245657255,-0.050288332929471956,3.0185409144271085
26210952,0.6036945000812954,0.06658923645345809,0.3096421191683943,0.5281396079049385,1.1868948344596306,0.29685507144274437,0.48203745884437815,0.5,-0.2216778227454026,-0.7011521307553443,-0.06963225660579858,-0.031199802855074187,-0.0004314123476088459,-0.1069053706836514,-0.05233847872694436,2.790515553635016
26220960,0.3902160804458406,0.05572989672493812,0.254038189645422,0.7679985101634781,1.4194806042366568,0.49473758150099406,0.2758739644349763,0.5,-0.2691418654025493,-0.7257056479191696,-0.06650900328494667,-0.02945063619401584,-0.0003639872446040598,-0.11697785453025505,-0.04881245339992033,2.9011133791768415
26230968,0.6611155094303578,0.05607568978779075,0.269235667088491,0.7635236452767021,1.4513482553546397,0.45532924556811005,0.3387377267815363,0.5,-0.26628058839011504,-0.7387280840276143,-0.06621380816150657,-0.03279930648617645,-0.0002788488700537406,-0.12001661625596066,-0.04786523946568364,3.223183247630515
26240976,0.45348823834500535,0.046416409412732264,0.2378221888762154,0.749561227405445,1.44464639473038,0.48699465155889476,0.43047592402200135,0.5,-0.25782049321086953,-0.7001032588702968,-0.06525574529204128,-0.030446274684614975,-0.0003997222387861196,-0.10650665839198545,-0.04811825054714463,3.140754631114929
26250984,0.35234795661117835,0.047658730648230084,0.2331591885092706,0.7446179803408125,1.4144994519907852,0.48708686013405234,0.4395061789660474,0.5,-0.2633500174198538,-0.753104280349666,-0.06677533571273372,-0.030254492219906795,-0.0004982355604441628,-0.11734250749162099,-0.04935346535117642,2.9381980130949747
26260992,0.3638545105573259,0.05183489269254333,0.23957467687568065,0.7766470866078893,1.4374830907079765,0.503907460536003,0.3349978975272037,0.5,-0.25594557257858835,-0.7211288740838976,-0.06602931683882587,-0.029265138650737158,-0.000424620087139698,-0.11111224988575043,-0.04822860886727855,2.976165234512407
26271000,0.6022541724011076,0.06409118950371463,0.3162174253927301,0.7218485334177415,1.421402889476275,0.4647666520022394,0.1589381368735278,0.5,-0.24516552929515809,-0.6614512303044173,-0.06236638497758502,-0.027522375965214143,-0.00026659323299750196,-0.11013757386551806,-0.04507737891493101,3.097531932511511
26281008,0.5438103470880417,0.05954099616495138,0.27842456016030687,0.6395804173010068,1.2556320581453697,0.3814658435576393,0.38826743015019277,0.5,-0.25630166674248833,-0.7058842538293891,-0.07124232226671082,-0.03286059037859336,-0.000304939393499152,-0.12551200918779895,-0.05216967602726924,2.8024461947417576
26291016,0.4493925596872364,0.06038517629175521,0.26283397114703705,0.6220013154352043,1.2254623096943562,0.3711758709471587,0.3959562009019898,0.5,-0.2580852514364419,-0.7052739998596677,-0.07236811121985415,-0.033102719319359854,-0.0003247780250766605,-0.12534602749685617,-0.053166889781916464,2.6395396269655658
26301024,0.4899941760304083,0.05463550061935925,0.24989455864203136,0.6559073862879152,1.3452865435080312,0.418723850165046,0.4775673957707663,0.5,-0.24493287048316426,-0.6729100491068265,-0.06626576414750456,-0.03053670266291628,-0.00040612821921649274,-0.10680669234314186,-0.04894802311766045,3.0212031809431292
26311032,0.28016098452437965,0.04181210141108502,0.1849168384565379,0.7750118198765125,1.494235980125681,0.5280114360682623,0.5713716151632525,0.5,-0.2584983924713026,-0.7087039634736909,-0.06355853846253047,-0.028695112217486166,-0.0006557648584749622,-0.11301931817592013,-0.04788839759034822,3.15450128837596
26321040,0.33998143456992813,0.04856908855741623,0.23232087622103967,0.7414123928855788,1.3851230954517535,0.47238831400685816,0.39229027141133926,0.5,-0.2761293913999441,-0.7306851046942142,-0.06948748338587121,-0.03152350579964393,-0.0005797384671906796,-0.11897424421335363,-0.05128184322067237,2.8334241619230225
26331048,0.40258991902642327,0.05339652517860988,0.2466892679761613,0.7362604173180705,1.380831252186178,0.47546260359372006,0.365289135225434,0.5,-0.2785701982919074,-0.7264988467578054,-0.06740395504167611,-0.030773914858408722,-0.00044342063811866444,-0.13693615667294373,-0.04961076180694129,2.870281866436798
26341056,0.40518937100718333,0.05674972544939711,0.26769011009555943,0.6021002687256033,1.1806454409903622,0.3466371718341288,0.4199492124026644,0.5,-0.2763090381782597,-0.8125818632694749,-0.07514975812428785,-0.03391082586653495,-0.0005428351970270572,-0.1437414133968716,-0.05613206971238424,2.380593496760057
26351064,0.47000542862285033,0.05859954253393991,0.26480263394956055,0.6866380025998587,1.3112488152528956,0.41948582620511976,0.3402297972633638,0.5,-0.26422350360675817,-0.699634246576751,-0.06934633781889994,-0.03184973593598256,-0.0003866596319186753,-0.12503682820324247,-0.050756720684852756,2.8097760139691808
26361072,0.49101711322252456,0.05758335739792915,0.2696833481607827,0.7223763732491396,1.4234469279891744,0.4749620836434008,0.2983238057162621,0.5,-0.24473645495169122,-0.6484833367212514,-0.062449229107181675,-0.028110469294795482,-0.0002573549091379643,-0.1027442313228252,-0.045675969209176194,3.104935963863154
26371080,0.45350098121212423,0.059308950669703236,0.29611027550123065,0.6023017927177245,1.2519296616865427,0.37692050334083443,0.37459199792519166,0.5,-0.24605481267136114,-0.6675662931266538,-0.06732222533037228,-0.02908504063478565,-0.0005701989007273828,-0.10793598913657944,-0.049912388326220095,2.746217214926652
26381088,0.5364394877952022,0.058298059966265685,0.2747509385904696,0.5807629821915647,1.2399181397554062,0.34302218816603447,0.4932528583079974,0.5,-0.24865505382542014,-0.7116229184235786,-0.06952643480939986,-0.03196196850600922,-0.00047939982230869356,-0.11963219685001894,-0.05159283178864425,2.7929738507475603
26391096,0.5411454158737093,0.06912389913138361,0.33545490661548105,0.47631413941850265,1.0836680807397914,0.25553401459021763,0.37797841187649794,0.5,-0.22531812552368485,-0.6768697831032505,-0.07191712614498348,-0.03084065916861692,-0.0004999935495351333,-0.1031900914503609,-0.053718846748439644,2.476864242556713
26401104,0.6087273602929117,0.06110886510836355,0.29373582846390683,0.6061009090753032,1.2756420244781297,0.36510472244567227,0.4354123769529023,0.5,-0.24440785388011066,-0.6587881999764713,-0.06706948134306884,-0.03104924869242739,-0.0005229920206496128,-0.10712081968083038,-0.04958739961593423,2.987286091607695
26411112,0.5007713973475548,0.055579377700375264,0.26945672215926364,0.699451628888822,1.417732037751431,0.4476467615069229,0.3760182942840727,0.5,-0.23202085810554884,-0.6708292532824814,-0.06244291226604016,-0.028014839087394522,-0.000513626019005052,-0.10074416682730676,-0.046095541010329213,3.1259950230403355
26421120,0.4870528855633431,0.053744248533675924,0.25367790441227306,0.6580030409076102,1.3164617350955958,0.4165258601423337,0.470891951931515,0.5,-0.243158491951213,-0.6883432912549923,-0.06789533838667389,-0.031432319123748664,-0.0004153391030001673,-0.11065031913119464,-0.04988579461193901,2.964576733023586
26431128,0.5282769830063723,0.05823393198673817,0.28358324848823246,0.6805506943684985,1.324849320430494,0.41272709122781337,0.32021137235368036,0.5,-0.2535485323756036,-0.6997613825682722,-0.06810990565867751,-0.03147503801417062,-0.0003611146123542186,-0.11801284520980068,-0.04937167731259078,2.887792146110358
26441136,0.6582404272973863,0.0694413443029618,0.3250098563290541,0.6101779161753622,1.2717393662103194,0.35651273436134956,0.27991249460225415,0.5,-0.22963318331165603,-0.6620533368693313,-0.06604383120755755,-0.029791684158776883,-0.00037174266423198603,-0.10140104549415,-0.04825431362791759,2.9334850019450704
26451144,0.4158753899356073,0.05622519113596147,0.25237221318395286,0.5610338997584985,1.2232185301934388,0.3385786418806975,0.6120527975266076,0.5,-0.24285990328727936,-0.6881639934010827,-0.06896050931536658,-0.030641346497633743,-0.0005223460443412612,-0.1075046193218279,-0.05190545495175789,2.7687984907954757
26461152,0.34199550877370793,0.0499038598868073,0.22327521130695635,0.7106859178552727,1.3337979691111135,0.46187508886507483,0.47060885946909425,0.5,-0.2731105930281505,-0.7059226740265678,-0.06924804467445707,-0.0314864182616402,-0.0004422856734097442,-0.1297894031564925,-0.05138495153114521,2.830758044916165
26471160,0.49867827604063836,0.056939270027635686,0.2719830671161261,0.6680026185288835,1.3434489781310017,0.42176584567440656,0.3973119879212475,0.5,-0.25139237700000006,-0.6763266163812907,-0.0652996289647039,-0.029202729159714877,-0.0005734338005889697,-0.10969681550237846,-0.048448326221951526,2.9771901164093095
26481168,0.38211827291760164,0.04290967676018105,0.19865334213638897,0.7513007571900655,1.4083204339405346,0.4793060679346692,0.5713822676358817,0.5,-0.2557734387600432,-0.7212275536097698,-0.06832399231895123,-0.03286754256505233,-0.0004075964606527841,-0.11647496077851727,-0.05021114079429018,3.0887045932280492
26491176,0.32665063975388514,0.051922254879734085,0.22694223380645343,0.7471962054899342,1.4122870302120083,0.5017425678404726,0.4277404425748288,0.5,-0.2485187645107125,-0.6558930010927755,-0.06541279432233249,-0.029116209997842077,-0.00040633728574395226,-0.10661850511746053,-0.04835112074949726,3.0401646414809536
26501184,0.3335753571946183,0.05472243729650994,0.2578859961136193,0.6847983616300483,1.3733083021760488,0.4797353954516309,0.3795396166680894,0.5,-0.2338084968568075,-0.6490693299740268,-0.06321338914749562,-0.026231759525060374,-0.0005342752025867965,-0.09961056824822219,-0.0475775916351778,2.9435200559411863
26511192,0.519905619092519,0.05197393874987573,0.24022458066809238,0.7164459567287076,1.3845821289975961,0.43827147073195877,0.4549481182626042,0.5,-0.26247071439303726,-0.7169676746782522,-0.06788599293342787,-0.033040415440050604,-0.0004114632014163263,-0.11857209460686914,-0.04972476434730478,3.0572786936309955
26521200,0.46378128315853934,0.05770221134106188,0.2655596600010869,0.6379137755952708,1.2870966519863496,0.3998749134309541,0.44127837870809017,0.5,-0.2571404851203135,-0.6663947116951416,-0.06840678735219034,-0.031035534171832007,-0.0005293119625747643,-0.11127860498451812,-0.05095942713117031,2.8674620118036143
26531208,0.5345602087128745,0.0614295600816545,0.2906117329375658,0.5736152277295512,1.2258746605098312,0.34529200485885847,0.4452237373681474,0.5,-0.25405098476675286,-0.703618400049458,-0.06964319793179764,-0.031520385884048645,-0.00047625055266806865,-0.11622843705457765,-0.05203923658305708,2.749030239376123
26541216,0.43007474762508763,0.05548490547494144,0.25776100629336157,0.6073101959360999,1.2563591808370949,0.37236538020504845,0.5010577938426897,0.5,-0.26557262604365284,-0.7295874103397453,-0.07007220324006573,-0.03196579915059992,-0.000515025355036167,-0.11489056955604925,-0.05252168555396671,2.715287890975206
26551224,0.39463787994562965,0.052503212289826136,0.23934877099999693,0.7885390307909795,1.4777500411396731,0.5089094253686284,0.31777797924870255,0.5,-0.26113591274537895,-0.7342830966159504,-0.06482022483410349,-0.029564572364653742,-0.00042912236288601224,-0.11634767110284519,-0.04752422907289656,3.025361510684726
26561232,0.5361726718991718,0.0549382391944355,0.2800290148420371,0.7440270960430265,1.4065177482517288,0.4729994769934271,0.27408520054582497,0.5,-0.2744686480547949,-0.6718561835210651,-0.0656423685080675,-0.030543848307909814,-0.00043088040247815553,-0.12080836982306434,-0.04766865614208946,3.0573504930101834
26571240,0.41623922996865537,0.051336211091252734,0.2602613095849591,0.7446616333533037,1.368887292790426,0.47368710992007046,0.3169992736512381,0.5,-0.27073115173316914,-0.7075333019484557,-0.06907483701783082,-0.03169488768457214,-0.0002553170777339623,-0.1178255257474625,-0.050361539366784634,2.8845954997839
26581248,0.525393453126627,0.0613080174339066,0.28702253556329854,0.652144472654514,1.3364382325024848,0.40927935527646364,0.3461570197725957,0.5,-0.25301433465553774,-0.674269979835153,-0.06610976114373937,-0.02993382527459109,-0.00034164189296641517,-0.11429566926408534,-0.04867215325372417,2.931105721010097
26591256,0.39646260467233146,0.052986506886112665,0.2417482633833662,0.76952862281132,1.3924207910927586,0.4878977145048158,0.32475814157757477,0.5,-0.2718825037743483,-0.6904031508704632,-0.06845622197577543,-0.03199408063175956,-0.00048631567259222705,-0.1280599470653313,-0.049705985872365355,2.924814439065644
26601264,0.3947239205690459,0.05180469478705114,0.24087486329886018,0.6677457062843797,1.2606706080284944,0.3970829481552699,0.44548407489584113,0.5,-0.2929916522787903,-0.7442459611807675,-0.07375225011362575,-0.03437631180615852,-0.0006677433660506613,-0.12774767695662387,-0.054295569899041815,2.6303096504178844
26611272,0.5099849774362447,0.05944764310951726,0.2717797903840549,0.6057430990842666,1.2480928247857492,0.3492171743092084,0.47191055398992354,0.5,-0.24611106146484252,-0.6984641017828279,-0.06961506261037538,-0.032008916357104004,-0.0004200850614316226,-0.1099954914002854,-0.051703025327980115,2.807858319094119
26621280,0.5454656504827733,0.05642267374395595,0.2629190396691342,0.6286916986556143,1.2775816974023533,0.36852375179744973,0.47573740378849677,0.5,-0.252837699973318,-0.696978775735858,-0.07016356061554674,-0.03310995997130124,-0.00041610533204728,-0.11318526398781124,-0.05164783115181345,2.89700271877208
26631288,0.45253484229295077,0.0488499407836521,0.2272785285020177,0.7505414291403376,1.3795136781838993,0.4641661240869542,0.44984792654992684,0.5,-0.26788123249018964,-0.7041645490341377,-0.06932191027365567,-0.03320652811992057,-0.0004395986703144994,-0.12416007782348176,-0.05056797286323783,3.0229906002648015
26641296,0.3536543689069723,0.046044548637516475,0.20933506130333016,0.7350787694173222,1.40257805289089,0.4824756413826744,0.5264301835521025,0.5,-0.25707394929963634,-0.7050233491913546,-0.06692987985908042,-0.030562128669124708,-0.0005245966327076528,-0.12020178911896251,-0.04983540242874117,3.025445530891203
26651304,0.38501563773913,0.050736164102101036,0.2229092645603109,0.7382701277181779,1.411925863640732,0.4721369496337321,0.4772629965185313,0.5,-0.25061690004354126,-0.6670693621115126,-0.0662520092681083,-0.030904711180616322,-0.0003420720645663968,-0.11649808225226913,-0.04885728973741886,3.0777165772546824
26661312,0.4721839900675295,0.05481744831349236,0.2449059623001519,0.6761721568006805,1.3452854817126287,0.40861356334449855,0.4723358032436083,0.5,-0.27053286006586186,-0.7304064160015582,-0.06880842844831231,-0.032565549485734306,-0.0004278024396981715,-0.12263942592592844,-0.05113337420455315,2.8978005492109475
26671320,0.27829344604493855,0.047140234708354316,0.2144143424894014,0.8384546171981221,1.4853086607997712,0.548667391339831,0.3240551203864818,0.5,-0.28828817579762117,-0.6948549607800515,-0.06611137077165267,-0.03032160029483353,-0.0004746673374634703,-0.11964204667980934,-0.048357648131023896,2.9882833431744458
26681328,0.5028196954056081,0.0624804956940992,0.2955540397021179,0.5167162414197795,1.2176506740249007,0.30151712747738396,0.5158943986821829,0.5,-0.22969196896096256,-0.6929346949650612,-0.06753118421411879,-0.029175807371075935,-0.0004304288158235277,-0.118513188595461,-0.05132091527942737,2.7230344842041387
26691336,0.47830273719633315,0.05224636884175485,0.25517771135247347,0.7062922029155695,1.3691908750859996,0.4451920893612898,0.3274729881665687,0.5,-0.29901746571807325,-0.7232687400333879,-0.06824558582881814,-0.03135953112783928,-0.0004533899297001746,-0.14339022904706855,-0.05037222678819931,2.817767804446903
26701344,0.37578782645607284,0.05140164726696553,0.2550995043996351,0.6339439866425239,1.2312613006400808,0.38547496102989587,0.44468002191054895,0.5,-0.28131192142505906,-0.729008737619035,-0.07285981205527757,-0.032959530346721166,-0.0004511399788927398,-0.12288445490207046,-0.05438820871251631,2.5837854433061507
26711352,0.40049091065431086,0.04067815642039373,0.18974270509628888,0.8584672029557502,1.512374003993854,0.560411056543089,0.42312830499320664,0.5,-0.30604366111698666,-0.7047087659329159,-0.06874835457098424,-0.03434826801728539,-0.0004167030907043338,-0.12811081607975774,-0.04955027587803788,3.1933654959702213
26721360,0.40213560727368886,0.058527063448293185,0.2644409136528396,0.6185245678629346,1.2808004823506627,0.3904204521069952,0.43681563859461725,0.5,-0.23726891127828323,-0.6689681452172569,-0.06758290296584663,-0.029276291864516964,-0.0005002817306961707,-0.11127758344633551,-0.050397610019665307,2.78639299876743
